CODIGO_UNICO,SECTOR,DEPARTAMENTO,NIVEL_GOBIERNO,IDENTIFICADOR_OBRA,PROCESO,OBJETO_PROCESO,CODIGO_OBRA,NOMBREOBRA,METODO_CONTRATACION,TIEMPO_ABSOLUCION_CONSULTAS,TIEMPO_PRESENTACION_OFERTAS,CODIGO_RUC_GANADOR,RAZON_SOCIAL,CONVOCATORIA_PROCESO_GANADO,TotalProcesosParticipantes,CODIGO_CONTRATO,NUMERO_CONTRATO,CODIGO_RUC_PARTICIPANTE,NOMBRE_PARTICIPANTE
2026767,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2026767-16256-709096-2067605-143536,14,Consultoría de Obra,143536,CONSTRUCCIÓN DE VARIANTE EN EL SECTOR TUTUMBARO Y REPARACIÓN DE NUEVOS SECTORES INESTABLES DE LA CARRETERA: QUINUA - SAN FRANCISCO; TRAMO 2,Concurso Público,0,0,20414192531,PYUNGHWA ENGINEERING CONSULTANTS LTDA SUCURSAL DEL PERU,709096,69,2067605,072-2021-MTC/20.2,20549322434,PYUNGHWA ENGINEERING CONSULTANTS LTDA SUCURSAL DEL PERU
2026767,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2026767-16256-709096-2067605-143536,14,Consultoría de Obra,143536,CONSTRUCCIÓN DE VARIANTE EN EL SECTOR TUTUMBARO Y REPARACIÓN DE NUEVOS SECTORES INESTABLES DE LA CARRETERA: QUINUA - SAN FRANCISCO; TRAMO 2,Concurso Público,0,0,20419183220,PYUNGHWA ENGINEERING CONSULTANTS LTDA SUCURSAL DEL PERU,709096,20,2067605,072-2021-MTC/20.2,20549322434,PYUNGHWA ENGINEERING CONSULTANTS LTDA SUCURSAL DEL PERU
2026767,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2026767-16256-709096-2067605-143536,14,Consultoría de Obra,143536,CONSTRUCCIÓN DE VARIANTE EN EL SECTOR TUTUMBARO Y REPARACIÓN DE NUEVOS SECTORES INESTABLES DE LA CARRETERA: QUINUA - SAN FRANCISCO; TRAMO 2,Concurso Público,0,0,20414192531,CONCORCIO VIAL SAN FRANCISCO,709096,69,2067605,072-2021-MTC/20.2,20551946020,CONCORCIO VIAL SAN FRANCISCO
2026767,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2026767-16256-709096-2067605-143536,14,Consultoría de Obra,143536,CONSTRUCCIÓN DE VARIANTE EN EL SECTOR TUTUMBARO Y REPARACIÓN DE NUEVOS SECTORES INESTABLES DE LA CARRETERA: QUINUA - SAN FRANCISCO; TRAMO 2,Concurso Público,0,0,20419183220,CONCORCIO VIAL SAN FRANCISCO,709096,20,2067605,072-2021-MTC/20.2,20551946020,CONCORCIO VIAL SAN FRANCISCO
2026767,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2026767-16256-709096-2067605-143536,14,Consultoría de Obra,143536,CONSTRUCCIÓN DE VARIANTE EN EL SECTOR TUTUMBARO Y REPARACIÓN DE NUEVOS SECTORES INESTABLES DE LA CARRETERA: QUINUA - SAN FRANCISCO; TRAMO 2,Concurso Público,0,0,20414192531,CONSORCIO VIAL LA QUINUA - SAN FRANCISCO,709096,69,2067605,072-2021-MTC/20.2,99000020598,CONSORCIO VIAL LA QUINUA - SAN FRANCISCO
2026767,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2026767-16256-709096-2067605-143536,14,Consultoría de Obra,143536,CONSTRUCCIÓN DE VARIANTE EN EL SECTOR TUTUMBARO Y REPARACIÓN DE NUEVOS SECTORES INESTABLES DE LA CARRETERA: QUINUA - SAN FRANCISCO; TRAMO 2,Concurso Público,0,0,20419183220,CONSORCIO VIAL LA QUINUA - SAN FRANCISCO,709096,20,2067605,072-2021-MTC/20.2,99000020598,CONSORCIO VIAL LA QUINUA - SAN FRANCISCO
2026767,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2026767-16256-709096-2067605-143536,14,Consultoría de Obra,143536,CONSTRUCCIÓN DE VARIANTE EN EL SECTOR TUTUMBARO Y REPARACIÓN DE NUEVOS SECTORES INESTABLES DE LA CARRETERA: QUINUA - SAN FRANCISCO; TRAMO 2,Concurso Público,0,0,20414192531,PEDELTA COLOMBIA SAS(*),709096,69,2067605,072-2021-MTC/20.2,99000027908,PEDELTA COLOMBIA SAS(*)
2026767,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2026767-16256-709096-2067605-143536,14,Consultoría de Obra,143536,CONSTRUCCIÓN DE VARIANTE EN EL SECTOR TUTUMBARO Y REPARACIÓN DE NUEVOS SECTORES INESTABLES DE LA CARRETERA: QUINUA - SAN FRANCISCO; TRAMO 2,Concurso Público,0,0,20419183220,PEDELTA COLOMBIA SAS(*),709096,20,2067605,072-2021-MTC/20.2,99000027908,PEDELTA COLOMBIA SAS(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,LAGESA INGENIEROS CONSULTORES S.A.,682536,144,2050524,045-2021-MTC/20.2,20100153671,LAGESA INGENIEROS CONSULTORES S.A.
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,CORPORACION PERUANA DE INGENIERIA SOCIEDAD ANONIMA - CORPEI S.A.,682536,144,2050524,045-2021-MTC/20.2,20100878489,CORPORACION PERUANA DE INGENIERIA SOCIEDAD ANONIMA - CORPEI S.A.
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,CESEL S A,682536,144,2050524,045-2021-MTC/20.2,20101064191,CESEL S A
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,CONSORCIO SUPERVISOR SICUANI,682536,144,2050524,045-2021-MTC/20.2,20108576431,CONSORCIO SUPERVISOR SICUANI
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,VERA & MORENO S.A. CONSULTORES DE INGENIERIA(*),682536,144,2050524,045-2021-MTC/20.2,20137109612,VERA & MORENO S.A. CONSULTORES DE INGENIERIA(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,OBRAS CIVILES CON CALIDAD TOTAL S.A.C.(*),682536,144,2050524,045-2021-MTC/20.2,20414192531,OBRAS CIVILES CON CALIDAD TOTAL S.A.C.(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,Consorcio Supervisor Sicuani,682536,144,2050524,045-2021-MTC/20.2,20419183220,Consorcio Supervisor Sicuani
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,H Y C INGENIEROS CONSULTORES SOCIEDAD ANONIMA CERRADA - H Y C CONSULTORES S.A.C.(*),682536,144,2050524,045-2021-MTC/20.2,20513943998,H Y C INGENIEROS CONSULTORES SOCIEDAD ANONIMA CERRADA - H Y C CONSULTORES S.A.C.(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,GOC S.A.,682536,144,2050524,045-2021-MTC/20.2,20524892376,GOC S.A.
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,CONSULTORES DE INGENIERIA UG21 SOCIEDAD LIMITADA(*),682536,144,2050524,045-2021-MTC/20.2,20538812111,CONSULTORES DE INGENIERIA UG21 SOCIEDAD LIMITADA(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,EPCM CONSULTING SAC(*),682536,144,2050524,045-2021-MTC/20.2,20546233481,EPCM CONSULTING SAC(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,PYUNGHWA ENGINEERING CONSULTANTS LTDA SUCURSAL DEL PERU,682536,144,2050524,045-2021-MTC/20.2,20549322434,PYUNGHWA ENGINEERING CONSULTANTS LTDA SUCURSAL DEL PERU
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,Consorcio Supervisor Vial Cusco,682536,144,2050524,045-2021-MTC/20.2,20551946020,Consorcio Supervisor Vial Cusco
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,TEC-CUATRO S.A.  - SUCURSAL PERU,682536,144,2050524,045-2021-MTC/20.2,20552233787,TEC-CUATRO S.A.  - SUCURSAL PERU
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,INYPSA INFORMES Y PROYECTOS S.A. SUCURSAL DEL PERU(*),682536,144,2050524,045-2021-MTC/20.2,20557994239,INYPSA INFORMES Y PROYECTOS S.A. SUCURSAL DEL PERU(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,GEOMETRICA INGENIERIA DE PROYECTOS; SUCURSAL DEL PERU(*),682536,144,2050524,045-2021-MTC/20.2,20563186314,GEOMETRICA INGENIERIA DE PROYECTOS; SUCURSAL DEL PERU(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,CONSORCIO SUPERVISOR LANGUI,682536,144,2050524,045-2021-MTC/20.2,20600366948,CONSORCIO SUPERVISOR LANGUI
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,CONSORCIO SUPERVISOR CARRETERA PATAHUASI,682536,144,2050524,045-2021-MTC/20.2,20601137624,CONSORCIO SUPERVISOR CARRETERA PATAHUASI
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,SONDEOS ; ESTRUCTURAS Y GEOTECNIA; S.L. SUCURSAL EN PERU,682536,144,2050524,045-2021-MTC/20.2,20601219566,SONDEOS ; ESTRUCTURAS Y GEOTECNIA; S.L. SUCURSAL EN PERU
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,CONSORCIO HYC - CONSULGAL,682536,144,2050524,045-2021-MTC/20.2,20601626510,CONSORCIO HYC - CONSULGAL
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,Consorcio Supervisor Vial Cusco,682536,144,2050524,045-2021-MTC/20.2,20602584357,Consorcio Supervisor Vial Cusco
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,MAB INGENIERIA DE VALOR S.A. SUCURSAL DEL PERU,682536,144,2050524,045-2021-MTC/20.2,20605125540,MAB INGENIERIA DE VALOR S.A. SUCURSAL DEL PERU
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-682536-2050524-138320,39,Consultoría de Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Concurso Público,0,0,20552233787,CONSORCIO SUPERVISOR PATAHUASI,682536,144,2050524,045-2021-MTC/20.2,20607312461,CONSORCIO SUPERVISOR PATAHUASI
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20475927550,CONSORCIO VIAL WARI,686773,63,2058157,056-2021-MTC/20.2,20108736659,CONSORCIO VIAL WARI
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20108736659,CONSORCIO VIAL WARI,686773,34,2058157,056-2021-MTC/20.2,20108736659,CONSORCIO VIAL WARI
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20475927550,CONSTRUCCION Y ADMINISTRACION S.A.(*),686773,63,2058157,056-2021-MTC/20.2,20109565017,CONSTRUCCION Y ADMINISTRACION S.A.(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20108736659,CONSTRUCCION Y ADMINISTRACION S.A.(*),686773,34,2058157,056-2021-MTC/20.2,20109565017,CONSTRUCCION Y ADMINISTRACION S.A.(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20475927550,COSMOS CONSTRUCTORES Y SERVICIOS S.R.LTD(*),686773,63,2058157,056-2021-MTC/20.2,20327370058,COSMOS CONSTRUCTORES Y SERVICIOS S.R.LTD(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20108736659,COSMOS CONSTRUCTORES Y SERVICIOS S.R.LTD(*),686773,34,2058157,056-2021-MTC/20.2,20327370058,COSMOS CONSTRUCTORES Y SERVICIOS S.R.LTD(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20475927550,ARGOS ASOCIADOS S.A(*),686773,63,2058157,056-2021-MTC/20.2,20344483702,ARGOS ASOCIADOS S.A(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20108736659,ARGOS ASOCIADOS S.A(*),686773,34,2058157,056-2021-MTC/20.2,20344483702,ARGOS ASOCIADOS S.A(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20475927550,CONSORCIO VIAL COSMOS,686773,63,2058157,056-2021-MTC/20.2,20412126913,CONSORCIO VIAL COSMOS
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20108736659,CONSORCIO VIAL COSMOS,686773,34,2058157,056-2021-MTC/20.2,20412126913,CONSORCIO VIAL COSMOS
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20475927550,CONSORCIO VIAL QHAPAQ ÑAN,686773,63,2058157,056-2021-MTC/20.2,20445249701,CONSORCIO VIAL QHAPAQ ÑAN
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20108736659,CONSORCIO VIAL QHAPAQ ÑAN,686773,34,2058157,056-2021-MTC/20.2,20445249701,CONSORCIO VIAL QHAPAQ ÑAN
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20475927550,CONSORCIO LIBERTAD II,686773,63,2058157,056-2021-MTC/20.2,20445453901,CONSORCIO LIBERTAD II
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20108736659,CONSORCIO LIBERTAD II,686773,34,2058157,056-2021-MTC/20.2,20445453901,CONSORCIO LIBERTAD II
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20475927550,CONSORCIO VIAL SICUANI,686773,63,2058157,056-2021-MTC/20.2,20447647096,CONSORCIO VIAL SICUANI
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20108736659,CONSORCIO VIAL SICUANI,686773,34,2058157,056-2021-MTC/20.2,20447647096,CONSORCIO VIAL SICUANI
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20475927550,IPESA HYDRO S.A.(*),686773,63,2058157,056-2021-MTC/20.2,20475927550,IPESA HYDRO S.A.(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20108736659,IPESA HYDRO S.A.(*),686773,34,2058157,056-2021-MTC/20.2,20475927550,IPESA HYDRO S.A.(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20475927550,GO'VIL S.A.C.(*),686773,63,2058157,056-2021-MTC/20.2,20486774445,GO'VIL S.A.C.(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20108736659,GO'VIL S.A.C.(*),686773,34,2058157,056-2021-MTC/20.2,20486774445,GO'VIL S.A.C.(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20475927550,CONSORCIO JERGO CONTRATISTAS Y CONSULTORES SAC(*),686773,63,2058157,056-2021-MTC/20.2,20527026238,CONSORCIO JERGO CONTRATISTAS Y CONSULTORES SAC(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20108736659,CONSORCIO JERGO CONTRATISTAS Y CONSULTORES SAC(*),686773,34,2058157,056-2021-MTC/20.2,20527026238,CONSORCIO JERGO CONTRATISTAS Y CONSULTORES SAC(*)
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20475927550,CONSORCIO VIAL SICUANI,686773,63,2058157,056-2021-MTC/20.2,20538546489,CONSORCIO VIAL SICUANI
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20108736659,CONSORCIO VIAL SICUANI,686773,34,2058157,056-2021-MTC/20.2,20538546489,CONSORCIO VIAL SICUANI
2027711,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2027711-3876-686773-2058157-138320,6,Obra,138320,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PATAHUASI - YAURI - SICUANI; TRAMO: COLPAHUAYO - LANGUI,Licitación Pública,0,0,20475927550,CONSORCIO YAURI,686773,63,2058157,056-2021-MTC/20.2,20542560780,CONSORCIO YAURI
