COD_UNICO,NOMBRE_INVERSION,MONTO_VIABLE,SECTOR,ETAPA_PROYECTO,PROYECTO_RIESGO,PROYECTO_RIESGO_DESC,GOBIERNO,TotalControlPrevio,TotalControlSimultaneo,TotalControlPosterior,DEPARTAMENTO,PROVINCIA,DISTRITO,ESTADO_PROYECTO,ESTADO_CUBIERTO,PIM,EJECUTADO
2178748,MEJORAMIENTO DE LA CARRETERA: QUELLOPUITO - PTE. MANTO - CHAHUARES  - SAN FRANCISCO; VARIANTE QUELLOPUITO - LARES - PTE. MANTO; ACCESO DV. ECHARATE - CHAHUARES; PROVINCIAS DE CALCA Y LA CONVENCIÓN; REGION CUSCO.,162409494,TRABAJO,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,202606,0
2179050,REHABILITACION DE LA CARRETERA PANAMERICANA NORTE TRAMO III KM 886+600 AL KM 1033+100,129051896,TRABAJO,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,378918,0
2192219,MEJORAMIENTO DE LA CARRETERA PUCAPAMPA-CCASAPATA-CHUÑUNAPAMPA-TINQUERCCASA-PADRE RUMI-PAUCARA,175587232,TRABAJO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,1,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,PARALIZADA,CUBIERTO,38762504,13164188.66
2192498,AMPLIACION Y MEJORAMIENTO DE LA PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DOMESTICAS SAN MARTIN - REGION PIURA,123683335,,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,2650716,0
2189923,CONSTRUCCION DE LA TROCHA CARROZABLE DE LOS CASERIOS HUALLAN - RANCHIN Y LA UNIDAD AGROPECUARIA HUECA EN EL HUAYAN; DISTRITO DE HUAYAN - HUARMEY - ANCASH,276811777,TRABAJO,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,246615,0
2195484,MEJORAMIENTO Y CONSTRUCCION DE LA CARRETERA YAURI - SUYKUTAMBO,187345216,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,228028,980.2
2200132,CREACION DEL SERVICIO DE VIGILANCIA ELECTRONICA EN EL DISTRITO DE LA CAPITANIA 3 DEL DOMINIO MARITIMO NACIONAL,251290408,AGRARIA,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,1033515,0
2234355,MEJORAMIENTO DE LA CARRETERA OYON - AMBO,931980245,TRABAJO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,1,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,CUBIERTO,40378018,21982693.59
2234454,MEJORAMIENTO DE LAS CAPACIDADES OPERATIVAS DE LA BRIGADA ANFIBIA DE INFANTERIA DE MARINA PARA LA ACCION INMEDIATA EN LA DEFENSA DEL LITORAL,248515262,AGRARIA,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2252788,REEMPLAZO DE 14 PUENTES EN LOS CORREDORES VIALES NACIONALES: CIUDAD DE DIOS - CAJAMARCA KM. 13+663 - KM. 91+230; CHICAMA - SAUSAL - CASCAS KM. 46+869 - 58+054,126188921,TRABAJO,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,478423,624
2250179,INSTALACION DE BANDA ANCHA PARA LA CONECTIVIDAD INTEGRAL Y DESARROLLO SOCIAL DE LA REGION PIURA,164274337,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,1879175,0
2251218,PURISUNCHU,446596316,AGRARIA,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,15997007,0
2251056,MEJORAMIENTO DEL SERVICIO DE CONTROL DE DISTURBIOS CIVILES A NIVEL NACIONAL,399151653,ASISTENCIA Y PREVISION SOCIAL,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,20200389,4548020
2263593,INSTALACION DE BANDA ANCHA PARA LA CONECTIVIDAD INTEGRAL Y DESARROLLO SOCIAL DE LA REGION PUNO,280656800,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,48028225,646572.23
2262744,MEJORAMIENTO DE LA INFRAESTRUCTURA DE CONDUCCIÓN Y TRASVASE DEL CANAL HUALLABAMBA; DISTRITO DE MOTUPE; INCAHUASI Y KAÑARIS; PROVINCIAS DE LAMBAYEQUE Y FERREÑAFE - REGIÓN LAMBAYEQUE,130723508,ENERGIA Y RECURSOS MINERALES,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,1,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,CUBIERTO,19345027,0
2319483,AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE PRODUCCION; ALMACENAMIENTO Y DISTRIBUCION PRIMARIA DE AGUA POTABLE DE LOS DISTRITOS DE PIURA Y CASTILLA; PROVINCIA Y DEPARTAMENTO DE PIURA,290036805,,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,797462,29530.17
2304262,MEJORAMIENTO DE LA CAPACIDAD OPERATIVA Y DE GESTIÓN DEL SERVICIO DE EQUIPO MECÁNICO DEL GOREMAD; PARA LA EJECUCIÓN DE OBRAS DE INTEGRACIÓN; CONSERVACIÓN VIAL Y LA ATENCIÓN DE EMERGENCIAS EN LA PROV. DE TAMBOPATA Y DIST. DE HUEPETUHE Y MADRE DE DIOS,128780208,ADMINISTRACION Y PLANEAMIENTO,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,185000,0
2300007,INSTALACION DE SERVICIO DE AGUA PARA RIEGO TECNIFICADO EN LOS SECTORES  URUSAYHUA - ICHIQUIATO BAJO - PALMA REAL; DISTRITO DE ECHARATE - LA CONVENCION - CUSCO,267543184,ENERGIA Y RECURSOS MINERALES,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,319302,0
2300050,AMPLIACION Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LOS SECTORES 334; 335; 336; 337; 343 Y 344 - DISTRITOS DE COMAS E INDEPENDENCIA.,169771345,,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,770067,0
2403504,SECTORIZACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LA PARTE ALTA DE CHORRILLOS  MATRIZ PROCERES - CHORRILLOS,326338061,SALUD Y SANEAMIENTO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,1,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,CUBIERTO,23001598,16124635.89
2402646,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE TRANSITABILIDAD DE LA VÍA DEPARTAMENTAL ; RUTA N° HU - 114: TRAYECTORIA : PUENTE HUANCACHUPA - LA ESPERANZA; EN LOS DISTRITOS DE PILLCO MARCA Y AMARILIS DE LA  PROVINCIA DE HUANUCO - DEPARTAMENTO DE HUANUCO,262520609,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,HUANUCO,HUANUCO,PILLCO MARCA,NO PARALIZADA,NO CUBIERTO,188250,0
2386247,MEJORAMIENTO DE LA GEOMETRIA VIAL DE LA AV. MALECON GRAU; TRAMO CIRCUITO DE PLAYAS - CALLE CRUZ Y AV. DEFENSORES DEL MORRO (ANTES AV. HUAYLAS); TRAMO AV. MALECON GRAU - CALLE KANKUN - DISTRITO DE CHORRILLOS - PROVINCIA DE LIMA - REGION LIMA,150196891,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,LIMA,LIMA,CHORRILLOS,NO PARALIZADA,NO CUBIERTO,3398909,0
2402106,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL SEGUNDO NIVEL; II-1 DE COMPLEJIDAD DEL HOSPITAL LA UNION DEL DISTRITO DE LA UNION - PROVINCIA DE DOS DE MAYO - DEPARTAMENTO DE HUANUCO,135624941,SALUD,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,HUANUCO,DOS DE MAYO,LA UNION,NO PARALIZADA,NO CUBIERTO,634962,0
2392742,MEJORAMIENTO DEL CORREDOR VIAL APURIMAC - CUSCO; TRAMO: EMP. PE-3SF (PROGRESO) - DV. MATARA - DV. PAMPUTA - EMP. PE-3SF (DV. QUEHUIRA); DISTRITO DE CHALLHUAHUACHO - PROVINCIA DE COTABAMBAS - REGIÓN APURIMAC; DISTRITO DE PROGRESO - PROVINCIA DE GRAU - REGIÓN APURIMAC,593350739,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,APURIMAC,GRAU,PROGRESO,NO PARALIZADA,NO CUBIERTO,2000000,164725.41
2340138,MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR DE LA CARRETERA DEPARTAMENTAL RUTA N- PA-104 DE LA PROGRESIVA 0+000 KM Y LA PROGRESIVA 41+736.77 KM. DISTRITOS DE YANACANCHA.STA TUSI. YARUSYACAN; PALLANCHACRA. PROVINCIA PASCO Y DANIEL CARRION; DPTO PASCO,135662813,TRABAJO,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,1300000,0
2362485,MEJORAMIENTO Y AMPLIACION LOS SERVICIOS DE SALUD DEL HOSPITAL DE APOYO DE CARAZ SAN JUAN DE DIOS; BARRIO DE MANCHURIA; CENTRO POBLADO DE CARAZ - DISTRITO DE CARAZ - PROVINCIA DE HUAYLAS; DEPARTAMENTO DE ANCASH,113571262,SALUD,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,ANCASH,HUAYLAS,CARAZ,NO PARALIZADA,NO CUBIERTO,70310795,40893330.88
2327619,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE; ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES ; PROVINCIA DE CORONEL PORTILLO - UCAYALI,791137745,,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,217922,83204.55
2324655,MEJORAMIENTO DEL ACCESO A LOS SERVCIOS DE REGISTROS CIVILES E IDENTIFICACION DE CALIDAD A NIVEL NACIONAL,280751669,ADMINISTRACION Y PLANEAMIENTO,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,78378759,28753401.34
2459010,CREACION DEL SERVICIO DE CATASTRO URBANO EN DISTRITOS PRIORIZADOS DE LAS PROVINCIAS DE CHICLAYO Y LAMBAYEQUE DEL DEPARTAMENTO DE LAMBAYEQUE; LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA Y LA PROVINCIA DE PIURA DEL DEPARTAMENTO DE PIURA,266740726,VIVIENDA Y DESARROLLO URBANO,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,56103956,7318272.05
2458555,MEJORAMIENTO Y AMPLIACION SERVICIO DE PROTECCIÓN ANTE  INUNDACIONES  EN LA CUENCA ALTA DEL RIÓ VILCANOTA 4 DISTRITOS DE LA PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO,118415451,ORDEN PÚBLICO Y SEGURIDAD,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,CUSCO,CANCHIS,TINTA,NO PARALIZADA,NO CUBIERTO,29999999,7935428.6
2430411,CREACION (CONSTRUCCIÓN) DE LA SEGUNDA CALZADA DE LA RUTA PE-1N; TRAMO: LAMBAYEQUE - PIURA EN LA PROVINCIA DE LAMBAYEQUE DEL DEPARTAMENTO DE LAMBAYEQUE Y LA PROVINCIA DE SECHURA DEL DEPARTAMENTO DE PIURA,2013732521,TRANSPORTE,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,767915,0
2436208,REHABILITACIÓN DE LOS SECTORES AFECTADOS POR EL FENÓMENO EL NIÑO TRAMO TRUJILLO-SULLANA DE LA CARRETERA PANAMERICANA NORTE; AUTOPISTA DEL SOL: TRAMO LAMBAYEQUE-PIURA SECTOR 3 (RÍO CASCAJAL Y RIO PIURA).,139777422,TRANSPORTE,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,PIURA,SECHURA,SECHURA,NO PARALIZADA,NO CUBIERTO,12636562,0
2446345,CREACION DEL SERVICIO DE PROTECCIÓN CONTRA INUNDACIONES EN LA QUEBRADA DE SAN IDELFONSO; EN LOS DISTRITOS DE EL PORVENIR; TRUJILLO Y VICTOR LARCO HERRERA DE LA  PROVINCIA DE TRUJILLO - DEPARTAMENTO DE LA LIBERTAD,222112612,ORDEN PÚBLICO Y SEGURIDAD,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,1,0,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,NO PARALIZADA,CUBIERTO,72894660,60286002.25
2452989,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE INTERPRETACION CULTURAL - CENTRO DE VISITANTES- DEL PARQUE ARQUEOLOGICO NACIONAL DE MACHUPICCHU; DISTRITO DE MACHUPICCHU; PROVINCIA DE URUBAMBA; DEPARTAMENTO DE CUSCO,134777176,CULTURA Y DEPORTE,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,CUSCO,URUBAMBA,MACHUPICCHU,NO PARALIZADA,NO CUBIERTO,1037000,140607.42
2429698,MEJORAMIENTO DEL CORREDOR VIAL APURIMAC - CUSCO; TRAMO: VELILLE - ESPINAR.  DISTRITO DE VELILLE - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,435371228,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,CUSCO,ESPINAR,VELILLE,NO PARALIZADA,NO CUBIERTO,100000,8640
2499818,CREACION DEL SERVICIO DE PROTECCIÓN EN RIBERAS DEL RÍO LACRAMARCA VULNERABLES ANTE PELIGROS DE INUNDACIÓN; EN 58 COMUNIDADES EN LOS DISTRITOS DE MACATE; CACERES DEL PERU Y CHIMBOTE DE LA  PROVINCIA DE SANTA - DEPARTAMENTO DE ANCASH,463027896,ORDEN PÚBLICO Y SEGURIDAD,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,1,0,ANCASH,SANTA,MACATE,NO PARALIZADA,CUBIERTO,111242394,97055696.62
2499886,CREACION DEL SERVICIO DE PROTECCIÓN EN LAS RIBERAS DEL RÍO HUAURA VULNERABLE ANTE PELIGRO DE INUNDACIONES EN LAS LOCALIDADES DE 5 DISTRITOS DE LA PROVINCIA DE OYON Y 6 DISTRITOS DE LA PROVINCIA DE HUAURA - DEPARTAMENTO DE LIMA,151565636,ORDEN PÚBLICO Y SEGURIDAD,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,1,LIMA,OYON,SAYAN,NO PARALIZADA,CUBIERTO,114050809,49569634.26
2509549,ADQUISICION DE CAMA CAMILLA MULTIPROPOSITO TIPO UCI; VENTILADOR MECANICO; MONITOR MULTI PARAMETRO Y ASPIRADOR DE SECRECIONES; ADEMÁS DE OTROS ACTIVOS EN EL(LA) EESS DIRECCIÓN GENERAL DE OPERACIONES EN SALUD -  EN LA LOCALIDAD JESUS MARIA; DISTRITO DE JESUS MARIA; PROVINCIA LIMA; DEPARTAMENTO LIMA,136137000,SALUD,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,LIMA,JESUS MARIA,NO PARALIZADA,NO CUBIERTO,5265594,0
2468445,MEJORAMIENTO DE LA CARRETERA EMP PE-3SD (DV SALCABAMBA)-DV SAN JUAN DE PALTARUMI-SALCABAMBA-NVA ESPERANZA-SURCUBAMBA-TINTAY-PTO SAN ANTONIO; EMP HV-101-DV SAN MARCOS DE ROCCHAC-HUARI; EMP PE-3SD (DV JABONILLO)-COLCABAMBA-DV CALLQUI-EMP PE-3SD (MILPO); EMP HV-102(DV JABONILLO)-LLOCCE HUANTACCERO-EMP HV-102 (CHAUQUIMARCA); EMP PE-3SD-EMP HV-102(COLCABAMBA)-CAMPO ARMINO-PICHIU; POR NIVELES DE SERVICIO;  DISTRITO DE DANIEL HERNANDEZ - PROVINCIA DE TAYACAJA - DEPARTAMENTO DE HUANCAVELICA,129923330,TRANSPORTE,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,NO PARALIZADA,NO CUBIERTO,71591422,11228218.01
2412556,MEJORAMIENTO DE LOS SERVICIOS DE ADMINISTRACIÓN DE JUSTICIA PENAL A TRAVÉS DEL EXPEDIENTE JUDICIAL ELECTRÓNICO A NIVEL NACIONAL  DISTRITO DE - TODOS - - PROVINCIA DE - TODOS - - DEPARTAMENTO DE -MUL.DEP-,151978955,JUSTICIA,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,48190609,2866537.87
2292968,MEJORAMIENTO DEL DISEÑO GEOMETRICO DE LAS CURVAS DEL SECTOR 3.1 NASCA - PUQUIO,359783292,TRABAJO,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,4678,0
2186943,INSTALACION DEL SERVICIO DE READAPTACIÓN SOCIAL EN EL ESTABLECIMIENTO PENITENCIARIO DE ANCASH EN EL DISTRITO DE CASMA; PROVINCIA DE CASMA - DEPARTAMENTO DE  ANCASH,263132203,COMUNICACIONES,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2507146,CREACION DE LOS SERVICIOS DE SALUD ESPECIALIZADOS; HOSPITAL  DE ALTA COMPLEJIDAD EN EL  DISTRITO DE VEINTISEIS DE OCTUBRE - PROVINCIA DE PIURA - DEPARTAMENTO DE PIURA,926136650,SALUD,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,PIURA,PIURA,VEINTISEIS DE OCTUBRE,NO PARALIZADA,NO CUBIERTO,11210000,32000
2300314,CREACION Y MEJORAMIENTO DEL CAMINO VECINAL SANTO DOMINGO DE ACOBAMBA (LA LIBERTAD) – CHAMANABAMBA – BALCÓN – PUCUTA - MAYNE (VILLA PANGOA) ,166521456,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,NO PARALIZADA,NO CUBIERTO,0,0
2502679,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL ESTABLECIMIENTO DE SALUD SIMON BOLIVAR  DISTRITO DE CAJAMARCA - PROVINCIA DE CAJAMARCA - DEPARTAMENTO DE CAJAMARCA,164898977,SALUD,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,CAJAMARCA,CAJAMARCA,CAJAMARCA,NO PARALIZADA,NO CUBIERTO,269000,0
2408189,CONSTRUCCION DEL ANILLO VIAL PERIFÉRICO  DE LA CIUDAD DE LIMA  Y CALLAO,6771889600,TRABAJO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,157472382,98793505.43
2532678,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE DRENAJE PLUVIAL INTEGRAL DE LA CIUDAD DE SULLANA – BELLAVISTA; EN LOS DISTRITOS DE SULLANA Y BELLAVISTA DE LA  PROVINCIA DE SULLANA - DEPARTAMENTO DE PIURA,474975796,SANEAMIENTO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,PIURA,SULLANA,SULLANA,NO PARALIZADA,NO CUBIERTO,79180980,18478078.21
2327694,CREACION DE LA VÍA DE EVITAMIENTO A LA CIUDAD DE JUANJUI  DISTRITO DE JUANJUI - PROVINCIA DE MARISCAL CACERES - DEPARTAMENTO DE SAN MARTIN,119785919,TRANSPORTE,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,SAN MARTIN,MARISCAL CACERES,JUANJUI,NO PARALIZADA,NO CUBIERTO,1167826,687825.96
2522255,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL HOSPITAL VENTANILLA DISTRITO DE VENTANILLA - PROVINCIA CONSTITUCIONAL DEL CALLAO - DEPARTAMENTO DE CALLAO,279795019,SALUD,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,VENTANILLA,NO PARALIZADA,NO CUBIERTO,2437255,0
2510582,MEJORAMIENTO DE LA CARRETERA EMP-1NR(YAPATERA)-FATIMA-CHAPICA EL CARMELO- PALO BLANCO-CHILILIQUE ALTO (SALIDA)-PLATANAL ALTO-PAMPA DE RAMADA-HUASIPE-LIMON-TUCAQUE-MASTRANTE-FRIAS; DISTRITO DE FRIAS; DEL DISTRITO DE CHULUCANAS; LAS PROVINCIAS DE MORROPON Y AYABACA DEL  DEPARTAMENTO DE PIURA,125943024,TRANSPORTE,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,PIURA,MORROPON,FRIAS,NO PARALIZADA,NO CUBIERTO,452353,43510.2
2365245,MEJORAMIENTO DE LA CAPACIDAD OPERACIONAL DE LA FUERZA DE SUPERFICIE EN CUMPLIMIENTO DEL SERVICIO DE DEFENSA; SEGURIDAD Y PROTECCIÓN EN EL ÁMBITO MARÍTIMO DE INTERÉS NACIONAL CALLAO - DISTRITO DE CALLAO - PROVINCIA DE CALLAO - DEPARTAMENTO DE CALLAO,21548914742,DEFENSA Y SEGURIDAD NACIONAL,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,NO PARALIZADA,NO CUBIERTO,511875243,511875243
2571440,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE PROTECCIÓN EN RIBERAS DE RÍO VULNERABLES ANTE EL PELIGRO EN 5 UNIDADES PRODUCTORAS  5 DISTRITOS  DE LAS PROVINCIAS DE CUSCO; ANTA DEL DEPARTAMENTO DE CUSCO,149360950,ORDEN PÚBLICO Y SEGURIDAD,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,CUSCO,CUSCO,PUCYURA,NO PARALIZADA,NO CUBIERTO,740361,256090.82
2563326,RECUPERACION DE LAS CAPACIDADES DE LAS OPERACIONES AERONAVALES DEL PACIFICO DEL ESCUADRON AERONAVAL N° 22 CALLAO DEL DISTRITO DE CALLAO - PROVINCIA CONSTITUCIONAL DEL CALLAO - DEPARTAMENTO DE CALLAO,396005244,DEFENSA Y SEGURIDAD NACIONAL,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,NO PARALIZADA,NO CUBIERTO,3000,2535.7
